time(millisecond);datetime(utc);latitude;longitude;height_above_takeoff(feet);height_above_ground_at_drone_location(feet);ground_elevation_at_drone_location(feet);altitude_above_seaLevel(feet);height_sonar(feet);speed(mph);distance(feet);mileage(feet);satellites;gpslevel;voltage(v);max_altitude(feet);max_ascent(feet);max_speed(mph);max_distance(feet); xSpeed(mph); ySpeed(mph); zSpeed(mph); compass_heading(degrees); pitch(degrees); roll(degrees);isPhoto;isVideo;rc_elevator;rc_aileron;rc_throttle;rc_rudder;rc_elevator(percent);rc_aileron(percent);rc_throttle(percent);rc_rudder(percent);gimbal_heading(degrees);gimbal_pitch(degrees);gimbal_roll(degrees);battery_percent;voltageCell1;voltageCell2;voltageCell3;voltageCell4;voltageCell5;voltageCell6;current(A);battery_temperature(f);altitude(feet);ascent(feet);flycStateRaw;flycState;message
486730;21/03/2025 07:58;-13.026.034;1.194.049.383;2.739.419.379;;;55.438.862.994.516;0;13.869.028;135.828.744.504;73.709.976.112;28;0;15.341;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;113.4; -0.3;-5;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;60;;;;;;;0;32;55.438.862.994.516;2.739.419.379;0;;
486930;21/03/2025 07:58;-13.026.037;1.194.049.385;5.478.838.758;;;58.178.282.373.516;0;0.6934514;136.715.227.472;73.841.537.796;28;0;152.973;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;109.9; -1.1; -4.8;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;58.178.282.373.516;5.478.838.758;0;;
487120;21/03/2025 07:58;-13.026.046;1.194.049.391;3.840.387.262;;;56.539.830.877.516;0;111.847;139.415.686.876;74.236.222.848;28;0;152.973;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;108.1; -1.8; -4.8;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;56.539.830.877.516;3.840.387.262;0;;
487320;21/03/2025 07:58;-13.026.048;1.194.049.396;338.090.562;;;56.080.349.235.516;0;0.9618842;139.745.411.296;7.443.241.708;28;0;152.973;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;106.9;-2; -4.5;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;56.080.349.235.516;338.090.562;0;;
487530;21/03/2025 07:58;-13.026.055;1.194.049.406;219.326.450.588;;;54.892.708.121.396;0;13.869.028;141.562.340.488;74.877.955.152;27;0;152.973;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0.223694;0;0;106.4;-1; -4.1;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;54.892.708.121.396;219.326.450.588;0;;
487730;21/03/2025 07:58;-13.026.062;1.194.049.416;32.855.644.096;;;55.985.008.025.116;0;14.987.498;143.494.427.164;7.532.316.514;27;0;152.973;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0.223694;0;0;106.6; -0.8; -3.9;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;55.985.008.025.116;32.855.644.096;0;;
487930;21/03/2025 07:58;-13.026.066;1.194.049.421;32.855.644.096;;;55.985.008.025.116;0;10.961.006;144.683.075.496;75.556.760.948;27;0;153.792;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;106.9; -0.4; -3.9;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;55.985.008.025.116;32.855.644.096;0;;
488130;21/03/2025 07:58;-13.026.071;1.194.049.433;63.023.952.148;;;59.001.838.830.316;0;10.289.924;145.978.023.044;76.030.842.328;27;0;153.792;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;107.3; 0.3; -3.4;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;59.001.838.830.316;63.023.952.148;0;;
488320;21/03/2025 07:58;-13.026.072;1.194.049.438;98.653.546.464;;;62.564.798.261.916;0;10.289.924;146.166.015.176;76.216.865.956;27;0;153.792;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;108; 0.2; -3.3;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;62.564.798.261.916;98.653.546.464;0;;
488520;21/03/2025 07:58;-13.026.079;1.194.049.449;136.970.804.908;;;54.069.151.664.596;0;0.9171454;148.409.125.484;76.692.587.756;27;0;153.792;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;108.8;0; -3.2;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;54.069.151.664.596;136.970.804.908;0;;
488720;21/03/2025 07:58;-13.026.084;1.194.049.459;79.408.467.108;;;60.640.290.326.316;0;11.855.782;150.052.826.324;77.100.396.168;28;0;153.792;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;109.2; -1.5;-3;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;60.640.290.326.316;79.408.467.108;0;;
488930;21/03/2025 07:58;-13.026.085;1.194.049.465;32.855.644.096;;;55.985.008.025.116;0;111.847;150.353.679.352;77.322.180.952;28;0;152.806;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;107.9; -1.9; -3.2;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;55.985.008.025.116;32.855.644.096;0;;
489130;21/03/2025 07:58;-13.026.091;1.194.049.475;41.091.208.664;;;56.808.564.481.916;0;10.513.618;152.507.550.812;777.477.059;28;0;152.806;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;106.5; -1.5; -3.3;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;56.808.564.481.916;41.091.208.664;0;;
489330;21/03/2025 07:58;-13.026.095;1.194.049.481;3.840.387.262;;;56.539.830.877.516;0;12.750.558;153.987.537.736;78.010.829.268;28;0;152.806;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0.223694;0;0;104.2; -1.2; -3.6;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;56.539.830.877.516;3.840.387.262;0;;
489530;21/03/2025 07:58;-13.026.102;1.194.049.491;3.840.387.262;;;56.539.830.877.516;0;14.316.416;156.643.049.632;78.456.039.256;28;0;152.806;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0.223694;0;0;101.8; -1.2; -4.2;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;56.539.830.877.516;3.840.387.262;0;;
489720;21/03/2025 07:58;-13.026.107;1.194.049.502;247.067.593.208;;;55.170.119.547.596;0;10.289.924;158.673.561.508;78.896.656.068;27;0;152.806;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;99.7; -0.5; -4.6;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;55.170.119.547.596;247.067.593.208;0;;
489930;21/03/2025 07:58;-13.026.108;1.194.049.509;35.629.594.316;;;56.262.403.047.116;0;14.092.722;159.222.117.956;79.154.530.092;27;0;151.578;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0.223694;0;0;97.7; -0.3; -4.3;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;60;;;;;;;0;32;56.262.403.047.116;35.629.594.316;0;;
490130;21/03/2025 07:58;-13.026.113;119.404.952;35.629.594.316;;;56.262.403.047.116;0;12.079.476;161.408.141.648;79.595.474.988;27;0;151.578;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;97.3; -0.8; -3.5;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;60;;;;;;;0;32;56.262.403.047.116;35.629.594.316;0;;
490330;21/03/2025 07:58;-13.026.115;1.194.049.527;575.623.378;;;58.455.677.395.516;0;1.342.164;1.624.179.842;79.860.894.944;27;0;151.578;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0.223694;0;0;97.5; -0.9; -2.9;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;60;;;;;;;0;32;58.455.677.395.516;575.623.378;0;;
490530;21/03/2025 07:58;-13.026.117;1.194.049.538;60.249.673.844;;;58.724.410.999.916;0;11.855.782;163.666.671.904;80.268.703.356;27;0;151.578;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0.223694;0;0;98.6; -0.3; -2.7;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;60;;;;;;;0;32;58.724.410.999.916;60.249.673.844;0;;
490720;21/03/2025 07:58;-1.302.612;1.194.049.549;65.797.902.368;;;59.279.233.852.316;0;12.526.864;165.366.147.024;80.684.713.868;27;0;151.578;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0.223694;0;0;100.8; 0.1; -2.4;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;60;;;;;;;0;32;59.279.233.852.316;65.797.902.368;0;;
490920;21/03/2025 07:58;-13.026.121;1.194.049.555;65.797.902.368;;;59.279.233.852.316;0;13.197.946;166.101.383.268;80.906.498.652;27;0;152.527;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0.223694;0;0;103.6; -0.8;-2;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;59.279.233.852.316;65.797.902.368;0;;
491130;21/03/2025 07:58;-13.026.124;1.194.049.567;60.249.673.844;;;58.724.410.999.916;0;12.079.476;168.007.223.224;81.357.614.152;27;0;152.527;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0.223694;0;0;107.1;-1;-2;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;58.724.410.999.916;60.249.673.844;0;;
491330;21/03/2025 07:58;-13.026.125;1.194.049.573;43.865.486.968;;;57.085.992.312.316;0;12.526.864;168.819.231.124;8.157.972.702;27;0;152.527;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0.223694;0;0;109.7; -0.7; -1.9;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;57.085.992.312.316;43.865.486.968;0;;
491530;21/03/2025 07:58;-1.302.613;1.194.049.582;41.091.208.664;;;56.808.564.481.916;0;0.9842536;171.326.449.052;81.955.055.116;27;0;152.527;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;112; -0.8;-2;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;56.808.564.481.916;41.091.208.664;0;;
491720;21/03/2025 07:58;-13.026.135;1.194.049.593;5.478.838.758;;;58.178.282.373.516;0;11.632.088;174.059.388.772;82.396.000.012;27;0;152.527;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;113.3; -0.9;-2;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;58.178.282.373.516;5.478.838.758;0;;
491920;21/03/2025 07:58;-13.026.137;1.194.049.599;52.101.051.536;;;57.909.548.769.116;0;11.408.394;175.322.512.172;82.626.643.064;27;0;151.401;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;114.6;-1; -2.1;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;57.909.548.769.116;52.101.051.536;0;;
492130;21/03/2025 07:58;-13.026.142;1.194.049.611;49.326.773.232;;;57.632.120.938.716;0;12.750.558;178.261.816.728;83.100.724.444;27;0;151.401;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0.223694;0;0;116.3; -1.5; -2.8;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;57.632.120.938.716;49.326.773.232;0;;
492330;21/03/2025 07:58;-13.026.146;1.194.049.616;49.326.773.232;;;57.632.120.938.716;0;1.342.164;18.017.881.154;83.334.320.252;27;0;151.401;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0.223694;0;0;117.4; -0.7; -2.7;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;57.632.120.938.716;49.326.773.232;0;;
492530;21/03/2025 07:58;-13.026.152;1.194.049.628;192.452.105.896;;;54.623.964.674.476;0;14.316.416;183.568.575.428;8.382.382.158;27;0;151.401;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0.223694;0;0;118.2; -0.3; -2.9;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;54.623.964.674.476;192.452.105.896;0;;
492730;21/03/2025 07:58;-13.026.157;1.194.049.642;50.280.185.336;;;57.727.462.149.116;0;1.565.858;186.917.328.816;84.366.144.432;27;0;151.401;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0.223694;0;0;118.4; -0.6; -2.9;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;57.727.462.149.116;50.280.185.336;0;;
492930;21/03/2025 07:58;-1.302.616;1.194.049.648;3.840.387.262;;;56.539.830.877.516;0;1.342.164;188.676.515.224;84.610.567.012;27;0;151.615;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0.223694;0;0;118; -0.5; -2.7;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;58;;;;;;;0;32;56.539.830.877.516;3.840.387.262;0;;
493130;21/03/2025 07:58;-13.026.165;1.194.049.662;-136.971.132.992;;;51.329.732.285.596;0;14.092.722;192.158.142.632;85.152.889.864;27;0;151.615;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0.223694;0;0;117; 0.1; -2.6;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;58;;;;;;;0;32;51.329.732.285.596;-136.971.132.992;0;;
493330;21/03/2025 07:58;-13.026.168;1.194.049.671;247.067.593.208;;;55.170.119.547.596;0;1.789.552;194.370.413.044;85.499.018.484;27;0;151.615;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0.223694;0;0;116; 0.5; -2.4;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;58;;;;;;;0;32;55.170.119.547.596;247.067.593.208;0;;
493520;21/03/2025 07:58;-13.026.173;1.194.049.685;35.629.594.316;;;56.262.403.047.116;0;13.645.334;19.799.541.316;86.041.341.336;27;0;151.615;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0.223694;0;0;114.9; 0.7; -2.4;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;58;;;;;;;0;32;56.262.403.047.116;35.629.594.316;0;;
493720;21/03/2025 07:58;-13.026.176;1.194.049.701;301.682.096.268;;;55.716.264.578.196;0;16.553.356;201.333.339.776;86.635.173.376;27;0;151.615;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0.223694;0;0;113; 0.8; -2.4;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;58;;;;;;;0;32;55.716.264.578.196;301.682.096.268;0;;
493930;21/03/2025 07:58;-13.026.178;1.194.049.707;44.645.342.636;;;57.163.977.879.116;0;13.869.028;202.905.518.304;86.865.816.428;27;0;153.978;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0.223694;0;0;111.4; 1.2; -2.4;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;57.163.977.879.116;44.645.342.636;0;;
494120;21/03/2025 07:58;-1.302.618;1.194.049.722;0.55481957156;;;53.254.263.187.076;0;10.961.006;205.912.408.164;87.417.653.716;27;0;153.978;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;111; 3.3; -2.4;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;53.254.263.187.076;0.55481957156;0;;
494320;21/03/2025 07:58;-13.026.181;1.194.049.728;46.552.823.012;;;57.354.725.916.716;0;12.750.558;2.072.096.523;87.639.766.584;27;0;153.978;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0.223694;0;0;111.5; 1.8; -2.6;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;57.354.725.916.716;46.552.823.012;0;;
494520;21/03/2025 07:58;-13.026.186;119.404.974;192.452.105.896;;;54.623.964.674.476;0;11.408.394;210.821.200.972;88.113.847.964;27;0;153.978;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;112.5; 0.4; -2.4;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;54.623.964.674.476;192.452.105.896;0;;
494720;21/03/2025 07:58;-13.026.191;1.194.049.749;49.326.773.232;;;57.632.120.938.716;0;0.9395148;21.396.162.102;88.489.504.144;27;0;153.978;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;114; 0.9; -2.3;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;57.632.120.938.716;49.326.773.232;0;;
494930;21/03/2025 07:58;-13.026.194;1.194.049.754;104.115.160.812;;;63.110.959.696.716;0;10.513.618;215.786.424.228;88.702.102.576;27;0;151.234;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;115.9; 0.4; -1.7;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;63.110.959.696.716;104.115.160.812;0;;
495130;21/03/2025 07:58;-13.026.197;1.194.049.764;43.865.486.968;;;57.085.992.312.316;0;0.9618842;218.493.445.312;890.830.081;27;0;151.234;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;117.3; -0.5; -1.4;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;57.085.992.312.316;43.865.486.968;0;;
495320;21/03/2025 07:58;-130.262;1.194.049.769;39.704.069.512;;;56.669.850.566.716;0;10.289.924;220.336.621.224;89.295.606.532;27;0;151.234;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;118.8; 0.3; -1.5;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;56.669.850.566.716;39.704.069.512;0;;
495520;21/03/2025 07:58;-13.026.205;1.194.049.777;5.478.838.758;;;58.178.282.373.516;0;0.894776;223.359.915.284;89.639.766.648;28;0;151.234;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;119.7; 1.3;-2;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;58.178.282.373.516;5.478.838.758;0;;
495720;21/03/2025 07:58;-13.026.211;1.194.049.787;43.865.486.968;;;57.085.992.312.316;0;11.408.394;227.076.450.836;90.065.291.596;28;0;151.234;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;120.7; -0.1; -2.5;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;57.085.992.312.316;43.865.486.968;0;;
495930;21/03/2025 07:58;-13.026.214;1.194.049.791;136.970.804.908;;;54.069.151.664.596;0;0.8276678;228.757.553.252;902.477.063;28;0;153.792;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;123.2; -0.9; -2.4;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;58;;;;;;;0;32;54.069.151.664.596;136.970.804.908;0;;
496120;21/03/2025 07:58;-1.302.622;1.194.049.798;247.067.593.208;;;55.170.119.547.596;0;0.894776;231.939.311.884;905.839.924;28;0;153.792;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;125.4; -0.6; -1.9;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;58;;;;;;;0;32;55.170.119.547.596;247.067.593.208;0;;
496330;21/03/2025 07:58;-1.302.622;1.194.049.805;301.682.096.268;;;55.716.264.578.196;0;12.750.558;233.250.663.632;90.839.241.752;28;0;153.792;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0.223694;0;0;128.2; -0.5; -1.6;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;58;;;;;;;0;32;55.716.264.578.196;301.682.096.268;0;;
496520;21/03/2025 07:58;-13.026.228;1.194.049.811;68.485.238.412;;;59.547.967.456.716;0;0.671082;236.881.241.176;9.120.407.116;28;0;153.792;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;130; -0.6; -1.7;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;58;;;;;;;0;32;59.547.967.456.716;68.485.238.412;0;;
496720;21/03/2025 07:58;-13.026.234;119.404.982;164.711.619.444;;;54.346.559.809.956;0;10.737.312;240.461.949.952;91.598.428.128;27;0;153.792;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;130.9; -1.1; -1.9;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;58;;;;;;;0;32;54.346.559.809.956;164.711.619.444;0;;
496920;21/03/2025 07:58;-13.026.239;1.194.049.822;3.840.387.262;;;56.539.830.877.516;0;0.9395148;242.397.645.552;91.794.950.444;27;0;154.963;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;130.6; -0.4; -2.5;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;58;;;;;;;0;32;56.539.830.877.516;3.840.387.262;0;;
497130;21/03/2025 07:58;-13.026.248;1.194.049.828;41.091.208.664;;;56.808.564.481.916;0;10.737.312;246.341.215.232;92.189.635.496;27;0;154.963;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;128.7; 1.6; -3.5;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;58;;;;;;;0;32;56.808.564.481.916;41.091.208.664;0;;
497330;21/03/2025 07:58;-13.026.252;1.194.049.832;110.096.460.216;;;53.800.408.217.676;0;1.006.623;248.349.417.396;92.396.000.332;27;0;154.963;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;126.9; 1.4; -3.6;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;58;;;;;;;0;32;53.800.408.217.676;110.096.460.216;0;;
497530;21/03/2025 07:58;-1.302.626;1.194.049.838;5.478.838.758;;;58.178.282.373.516;0;11.408.394;251.982.947.696;9.276.082.974;27;0;154.963;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;124.1; 0.9; -3.6;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;58;;;;;;;0;32;58.178.282.373.516;5.478.838.758;0;;
497720;21/03/2025 07:58;-13.026.265;1.194.049.843;-163.844.165.348;;;51.061.001.962.036;0;0.6487126;254.495.086.884;93.018.703.764;27;0;154.963;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;120.7; 1.1; -3.9;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;58;;;;;;;0;32;51.061.001.962.036;-163.844.165.348;0;;
497920;21/03/2025 07:58;-13.026.268;1.194.049.845;46.552.823.012;;;57.354.725.916.716;0;0.4697574;255.809.719.472;93.150.265.448;27;0;151.159;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;117.6; 0.8;-4;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;57.354.725.916.716;46.552.823.012;0;;
498130;21/03/2025 07:58;-13.026.272;119.404.985;35.196.195.352;;;56.219.063.150.716;0;0.6263432;258.014.443.952;93.383.861.256;27;0;151.159;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;115.3; 0.7; -4.1;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;56.219.063.150.716;35.196.195.352;0;;
498330;21/03/2025 07:58;-13.026.275;1.194.049.852;7.672.080.298;;;60.371.523.913.516;0;0.5144962;25.932.907.654;9.351.542.294;27;0;151.159;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;114.3; 1.1; -4.8;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;60.371.523.913.516;7.672.080.298;0;;
498530;21/03/2025 07:58;-1.302.628;1.194.049.856;52.101.051.536;;;57.909.548.769.116;0;0.5368656;261.649.942.756;93.749.018.748;27;0;151.159;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;114;1; -4.4;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;57.909.548.769.116;52.101.051.536;0;;
498720;21/03/2025 07:58;-13.026.284;1.194.049.858;192.452.105.896;;;54.623.964.674.476;0;0.5816044;263.273.958.556;93.912.076.496;28;0;151.159;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;114.5; 1.7; -4.1;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;54.623.964.674.476;192.452.105.896;0;;
498920;21/03/2025 07:58;-13.026.286;1.194.049.858;7.672.080.298;;;60.371.523.913.516;0;0.4026492;263.892.068.812;93.985.239.228;28;0;152.499;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;116.5; 2.1; -4.2;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;60.371.523.913.516;7.672.080.298;0;;
499130;21/03/2025 07:58;-13.026.287;1.194.049.861;3.840.387.262;;;56.539.830.877.516;0;0.223694;264.783.144.956;94.100.396.712;27;0;152.499;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;120.1; 1.4; -3.8;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;56.539.830.877.516;3.840.387.262;0;;
499330;21/03/2025 07:58;-13.026.287;1.194.049.862;183.783.142.364;;;54.537.275.039.156;0;0.2013246;264.977.698.768;9.413.714.212;27;0;152.499;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;122.2; 0.6; -3.2;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;54.537.275.039.156;183.783.142.364;0;;
499530;21/03/2025 07:58;-13.026.286;1.194.049.863;110.096.460.216;;;53.800.408.217.676;0;0.1565858;264.864.509.788;94.188.651.308;27;0;152.499;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;125.8; 0.1; -1.6;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;53.800.408.217.676;110.096.460.216;0;;
499730;21/03/2025 07:58;-13.026.284;1.194.049.865;63.023.952.148;;;59.001.838.830.316;0;0.1565858;264.641.084.584;94.291.669.684;26;0;152.499;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;128.2; 0.3; -0.7;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;59;;;;;;;0;32;59.001.838.830.316;63.023.952.148;0;;
499930;21/03/2025 07:58;-13.026.286;1.194.049.864;60.249.673.844;;;58.724.410.999.916;0;0.1342164;265.060.047.852;943.733.626;27;0;152.229;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;130; 0.8; -0.9;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;58;;;;;;;0;32;58.724.410.999.916;60.249.673.844;0;;
500130;21/03/2025 07:58;-13.026.286;1.194.049.863;32.855.644.096;;;55.985.008.025.116;0;0.223694;264.864.509.788;94.409.779.924;27;0;152.229;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;131.3; 0.9; -1.8;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;58;;;;;;;0;32;55.985.008.025.116;32.855.644.096;0;;
500330;21/03/2025 07:58;-13.026.288;1.194.049.861;575.623.378;;;58.455.677.395.516;0;0.335541;265.091.872;94.513.126.384;27;0;152.229;64.480.644.779.916;117.812.011.644;1.789.552;277.571.859.276;0;0;0;131.9; 0.6; -2.4;0;0;1024;1024;1024;1024;0;0;0;0;0;0;0;58;;;;;;;0;32;58.455.677.395.516;575.623.378;0;;
